id,author,desc,sales,average,highest_price,lowest_price
CAT_000110_e334_d1,Troisvilles,"Quittance sig. sur vélin; 1696, in-8 obl.","[{'date': '1893-02', 'price': 5.0}, {'date': '1885-03', 'price': 5.0}, {'date': '1887-09', 'price': 5.0}]",5.0,5.0,5.0
CAT_000110_e338_d1,Vardes,"Quittance sig. sur vélin; L. a. Capelle, 30 septembre 1603, 1 p. in-8.","[{'date': '1885-05', 'price': 15.0}, {'date': '1895-02', 'price': 10.0}, {'date': '1887-09', 'price': 15.0}]",13.33,15.0,10.0
CAT_000110_e346_d2,Vigny,"2° 14 lettres à lui adressées par divers, 1834-60, 29 p. in-8.","[{'date': '1885-03', 'price': 15.0}, {'date': '1887-09', 'price': 15.0}]",15.0,15.0,15.0
CAT_000076_e147_d1,Wessenberg,"L. a. s., en français, à la duchesse de Devonshire; Harwich, 10 mars 1814, 2 p. in-4.","[{'date': '1887-09', 'price': 10.0}, {'date': '1885-03', 'price': 10.0}]",10.0,10.0,10.0
CAT_000145_e1_d1,Ablancourt,"L. a. s. à M. Leers, libraire à Rotterdam; 1689, 1 p. in-8.","[{'date': '1893-02', 'price': 17.0}, {'date': '1892-02', 'price': 17.0}]",17.0,17.0,17.0
CAT_000145_e4_d1,Aiguillon,"Let. sig. à M. Mathis, à Metz; Compiègne, 17 août 1771, 3 p. in-fol.","[{'date': '1896-03', 'price': 8.0}, {'date': '1892-02', 'price': 8.0}]",8.0,8.0,8.0
CAT_000145_e46_d1,Bongars,"L. a. s. à M. de Ségur, surintendant du roi de Navarre; Leipzig, 3 mai 1589, 1 p. 1/4 in-fol.","[{'date': '1885-12', 'price': 45.0}, {'date': '1894-11', 'price': 35.0}, {'date': '1892-02', 'price': 45.0}]",41.67,45.0,35.0
CAT_000237_e32_d1,Boynes,"Let. sig.; Versailles, 12 mai 1774, 3 p. in-fol.","[{'date': '1892-02', 'price': 10.0}, {'date': '1896-04', 'price': 10.0}]",10.0,10.0,10.0
CAT_000146_e101_d1,Didon,"L. a. s. ; 1878, 2 p. in-8.","[{'date': '1892-02', 'price': 10.0}, {'date': '1892-03', 'price': 10.0}]",10.0,10.0,10.0
CAT_000229_e87_d1,Duperron,"P. s.; Paris, 24 juillet 1602, 1 p. 1/2 in-fol.","[{'date': '1892-02', 'price': 8.0}, {'date': '1895-06', 'price': 8.0}]",8.0,8.0,8.0
CAT_000200_e3_d1,Ambert,"L. a. s. au général Ernouf; Fromager (Guadeloupe), 13 déc. 1806, 3 p. in-4.","[{'date': '1894-01', 'price': 8.0}, {'date': '1893-02', 'price': 8.0}]",8.0,8.0,8.0
CAT_000327_e4_d1,Aspremont,"Let. sig. au roi Charles IX: Bayonne, 20 août 1570, 1 p. in-fol. Rare.","[{'date': '1894-01', 'price': 20.0}, {'date': '1893-02', 'price': 20.0}]",20.0,20.0,20.0
CAT_000136_e54_d1,Borda,"Pièce aut. sig. ; Pavie, 1818, 1/2 p. in-4.","[{'date': '1894-01', 'price': 3.0}, {'date': '1891-01', 'price': 3.0}]",3.0,3.0,3.0
CAT_000136_e56_d1,Borsieri,"L. a. s.; Faenza, 1762. 2 p. in-fol.","[{'date': '1894-01', 'price': 5.0}, {'date': '1875-01', 'price': 4.0}, {'date': '1891-01', 'price': 5.0}]",4.67,5.0,4.0
CAT_000172_e41_d1,Campenon,"L. a. s., 1821, 1 p. petit in-4.","[{'date': '1882-05', 'price': 3.0}, {'date': '1885-09', 'price': 3.0}, {'date': '1894-01', 'price': 3.0}]",3.0,3.0,3.0
CAT_000172_e64_d1,Custine,"Pièce sig. avec 3 lig. aut., sig. aussi par le duc d'Ayen, le chevalier de Biencourt et M. de Loménie; Versailles, 23 mai 1789, 3/4 de p. in-fol.","[{'date': '1895-06', 'price': 10.0}, {'date': '1894-01', 'price': 10.0}]",10.0,10.0,10.0
CAT_000146_e110_d1,Dupuytren,"Pièce aut. sig. ; 1820, 4 p. in-4.","[{'date': '1894-01', 'price': 6.0}, {'date': '1892-03', 'price': 6.0}]",6.0,6.0,6.0
CAT_000144_e110_d1,Girardon,"Quitt. sig. sur vélin ; 2 août 1700, in-8 obl.","[{'date': '1894-01', 'price': 15.0}, {'date': '1896-05', 'price': 15.0}, {'date': '1891-12', 'price': 15.0}]",15.0,15.0,15.0
CAT_000230_e128_d1,Henri,"Let. sig. à Catherine de Médicis; 17 février 1567, 1 p. in-4, cachet a ses armes. Rare.","[{'date': '1894-01', 'price': 25.0}, {'date': '1895-07', 'price': 25.0}]",25.0,25.0,25.0
CAT_000123_e73_d1,Jenner,"L. a. s.; Londres, 10 avril 1802, 2 p. 1/4 in-4.","[{'date': '1894-01', 'price': 30.0}, {'date': '1892-06', 'price': 30.0}, {'date': '1896-03', 'price': 25.0}, {'date': '1889-04', 'price': 40.0}]",31.25,40.0,25.0
CAT_000172_e140_d1,La,"Pièce sig. avec un mot aut., sig. aussi par le chevalier de Lajonquière ; rade de St-Malo, 4 août 1778, 1/4 de p. in-fol. Belle pièce.","[{'date': '1896-03', 'price': 10.0}, {'date': '1894-01', 'price': 10.0}]",10.0,10.0,10.0
CAT_000172_e144_d1,Laval,"Pièce sig. ; Sablé, 16 mai 1625, 2 p. 1/2 in-4.","[{'date': '1889-11', 'price': 22.0}, {'date': '1893-02', 'price': 15.0}, {'date': '1894-01', 'price': 15.0}]",17.33,22.0,15.0
CAT_000172_e148_d1,Lerambert,Pièce sig. ; 28 mai 1608. 3 p. in-fol.,"[{'date': '1891-01', 'price': 10.0}, {'date': '1894-01', 'price': 10.0}]",10.0,10.0,10.0
CAT_000172_e157_d1,Luxembourg,"Pièce sig.; camp sous Utrecht, 1673, 1 p. in-4, cachet","[{'date': '1885-10', 'price': 12.0}, {'date': '1882-10', 'price': 12.0}, {'date': '1894-01', 'price': 12.0}]",12.0,12.0,12.0
CAT_000172_e181_d1,Napoléon,"Pièce sig., contrésignée par Drouyn de Lhuys, sur vélin; Saint-Cloud, 1853, 1 p. double in-fol. obl., cachet. Très belle pièce.","[{'date': '1893-02', 'price': 15.0}, {'date': '1894-01', 'price': 15.0}]",15.0,15.0,15.0
CAT_000172_e193_d1,Perrault,"Pièce sig. sur vélin; 1686, 1 p. in-18 obl.","[{'date': '1892-12', 'price': 12.0}, {'date': '1895-05', 'price': 12.0}, {'date': '1894-01', 'price': 12.0}]",12.0,12.0,12.0
CAT_000225_e217_d1,Richelieu,"Pièce sig. avec 2 lig. aut.; Bordeaux, 4 août 1774, 2 p. 3/4 in-fol.","[{'date': '1894-01', 'price': 12.0}, {'date': '1895-02', 'price': 12.0}]",12.0,12.0,12.0
CAT_000160_e128_d1,Sallier,"L. a. s.; 1732, 1 p. in-8. L. a. marge du bas a été coupée.","[{'date': '1890-05', 'price': 12.0}, {'date': '1894-01', 'price': 8.0}, {'date': '1893-07', 'price': 8.0}]",9.33,12.0,8.0
CAT_000200_e254_d1,Thiébault,"L. a. s.; Tours, mars 1816, 6 p. in-fol.","[{'date': '1892-02', 'price': 20.0}, {'date': '1894-01', 'price': 20.0}, {'date': '1893-02', 'price': 20.0}]",20.0,20.0,20.0
CAT_000126_e235_d1,Vernet,"L. a. s., 1855, 1 p. in-8.","[{'date': '1878-06', 'price': None}, {'date': '1894-01', 'price': 8.0}, {'date': '1892-06', 'price': 8.0}, {'date': '1874-02', 'price': 8.0}, {'date': '1891-12', 'price': 10.0}, {'date': '1891-02', 'price': 10.0}, {'date': '1889-11', 'price': 15.0}]",9.83,15.0,8.0
CAT_000114_e263_d1,Voltaire,"Let. aut. sig. V. au marquis de Villevieille; Ferney, 1770, 2 p. in-4, fragment de cachet.","[{'date': '1894-01', 'price': 45.0}, {'date': '1886-01', 'price': None}, {'date': '1881-11', 'price': 45.0}, {'date': '1888-02', 'price': 75.0}]",55.0,75.0,45.0
CAT_000172_e267_d1,Arthur,"-Pièce sur vélin; Vernon, 31 octobre 1439, in-fol.","[{'date': '1890-10', 'price': 30.0}, {'date': '1893-02', 'price': 20.0}, {'date': '1886-12', 'price': 15.0}, {'date': '1894-01', 'price': 20.0}]",21.25,30.0,15.0
CAT_000115_e279_d1,Bourbon,"2 pièces sur vélin; Poitiers, 7 juin 1385-17 février 1386, in-4 obl.; une des deux pièces est incomplète des fins de ligne.","[{'date': '1894-01', 'price': 15.0}, {'date': '1888-03', 'price': 15.0}]",15.0,15.0,15.0
CAT_000172_e275_d1,Lorraine,"Pièce sig. sur vélin; Anvers, 28 nov. 1545, in-4 obl., sceau en partie conservé.","[{'date': '1891-12', 'price': 12.0}, {'date': '1894-01', 'price': 12.0}]",12.0,12.0,12.0
CAT_000159_e1_d1,Abelly,"Pièce sig. sur vélin ; 1685, in-4 obl.","[{'date': '1895-01', 'price': 3.0}, {'date': '1893-06', 'price': 3.0}]",3.0,3.0,3.0
CAT_000159_e32_d1,Berry,"Pièce sig.; Fontainebleau, 1714, 1 p. in-fol.","[{'date': '1896-03', 'price': 10.0}, {'date': '1893-06', 'price': 10.0}]",10.0,10.0,10.0
CAT_000159_e34_d1,Bertrand,"L. a. s.; Marray (Indre-et-Loire), 13 juillet 1807, 1 p. in-fol.","[{'date': '1893-02', 'price': 8.0}, {'date': '1893-06', 'price': 8.0}]",8.0,8.0,8.0
CAT_000159_e45_d1,Bourgogne,"Let. sig., sig. aussi par François de Melun à Marguerite d'Autriche; Bois-le-Duc, 12 juin 1509, 1 p. in-4.","[{'date': '1893-02', 'price': 10.0}, {'date': '1893-06', 'price': 10.0}]",10.0,10.0,10.0
CAT_000197_e45_d1,Bussy,"Let. sig. à Marie de Médicis régente en l'absence de Henri III, non revenu de Pologne; Fontenay-le-Comte (Vendée), 23 sept (1574), 1 p. in-fol. Très rare.","[{'date': '1893-06', 'price': 100.0}, {'date': '1893-02', 'price': 100.0}]",100.0,100.0,100.0
CAT_000140_e35_d1,Charles-Quint,"Let. sig. avec la souscript. aut., en français, à sa soeur Marie, reine de Hongrie, gouvernante des Pays-Bas; Valladolid, 18 juin 1537, 2 p. in-fol., cachet à ses armes.","[{'date': '1893-06', 'price': 100.0}, {'date': '1891-05', 'price': 100.0}]",100.0,100.0,100.0
CAT_000233_e52_d1,Charles,"Pièce sig. sur vélin; Vincennes, 22 mai 1574, double in-fol. obl.","[{'date': '1893-06', 'price': 20.0}, {'date': '1893-02', 'price': 20.0}]",20.0,20.0,20.0
CAT_000117_e82_d1,Chenevix,"L. a. s. à Jos. Banks; Leipzig, 25 septembre 1803, 8 p. in-4.","[{'date': '1893-02', 'price': 12.0}, {'date': '1893-06', 'price': 12.0}, {'date': '1888-08', 'price': 15.0}]",13.0,15.0,12.0
CAT_000159_e62_d1,Cheverus,"L. a. s.; Bordeaux, 1831, 1 p. in-4, cachet. Déchirure n'atteignant pas le texte","[{'date': '1893-12', 'price': 4.0}, {'date': '1893-06', 'price': 4.0}]",4.0,4.0,4.0
CAT_000329_e43_d1,Clèves,"2 pièces sig.; 1596-99, 5 p. in-fol.","[{'date': '1893-06', 'price': 12.0}, {'date': '1893-02', 'price': 12.0}]",12.0,12.0,12.0
CAT_000225_e55_d1,Cordoue,"Pièce sig. ; Milan, 14 août 1629, 2 p. in-fol., cachet.","[{'date': '1893-06', 'price': 20.0}, {'date': '1895-02', 'price': 20.0}]",20.0,20.0,20.0
CAT_000221_e107_d1,Foy,"L. a. s. à un général; château de Passeriano, 5 novembre 1807, 1 p. 3/4 in-fol.","[{'date': '1893-06', 'price': 15.0}, {'date': '1889-03', 'price': 23.0}, {'date': '1894-11', 'price': 15.0}]",17.67,23.0,15.0
CAT_000159_e109_d1,Grimod,"L. a. s. à M. Grimbert; château de Villers- sur-Orge, 7 mars 1822, 2 p. in-4. Belle lettre.","[{'date': '1892-06', 'price': 10.0}, {'date': '1893-06', 'price': 10.0}]",10.0,10.0,10.0
CAT_000159_e110_d1,Gustave-Adolphe,"L. a. s., en français, au roi Louis XVIII; Ancône, 2 mars 1816, 2 p. 1/2 in-4.","[{'date': '1896-03', 'price': 18.0}, {'date': '1892-03', 'price': 30.0}, {'date': '1893-06', 'price': 18.0}]",22.0,30.0,18.0
CAT_000236_e168_d1,Isabelle-Claire-Eugénie,"Let. sig., en français, (a Louis XIII) ; Bruxelles, 11 fevrier 1622, 1 p. in-4. Intéres-sante.","[{'date': '1894-12', 'price': 15.0}, {'date': '1893-06', 'price': 15.0}, {'date': '1896-03', 'price': 15.0}]",15.0,15.0,15.0
CAT_000153_e166_d1,Joséphine,"Pièce sig. avec un mot aut., 1807, 1 p. in-4.","[{'date': '1893-06', 'price': 12.0}, {'date': '1892-12', 'price': 12.0}]",12.0,12.0,12.0
CAT_000159_e151_d1,Louis,"Pièce sig. sur vélin, contresignée par Colbert de Torcy ; 31 mars 1714, 1 p. in-fol. obl.","[{'date': '1893-02', 'price': 6.0}, {'date': '1893-06', 'price': 6.0}]",6.0,6.0,6.0
CAT_000159_e152_d1,Louis,"Pièce sig. avec le mot bon aut.; Versailles, 1773, 5 p. in-fol.","[{'date': '1896-01', 'price': 20.0}, {'date': '1893-06', 'price': 20.0}]",20.0,20.0,20.0
CAT_000159_e154_d1,Louis,"Pièce sig. avec le mot bon aut.; Versailles, 9 déc. 1788, 1 p. in-fol.","[{'date': '1894-05', 'price': 12.0}, {'date': '1893-06', 'price': 12.0}]",12.0,12.0,12.0
CAT_000126_e148_d1,Maine,"Let. sig. au duc de Vendôme ; Josselies (Belgique), 10 juin 1696, 3 p. 1/2 in-8.","[{'date': '1885-02', 'price': 15.0}, {'date': '1893-06', 'price': 15.0}, {'date': '1889-11', 'price': 20.0}]",16.67,20.0,15.0
CAT_000159_e162_d1,Maintenon,"L. a. s. à l'évêque de Noyon (Cl.-M. d'Aubigné); Saint-Cyr, 6 juin (1706), 1 p. pl. in-4, cachet.","[{'date': '1894-12', 'price': 60.0}, {'date': '1893-06', 'price': 60.0}]",60.0,60.0,60.0
CAT_000148_e143_d1,Marbot,"L. a. s. ; Compiègne, 2 oct. 1836, 2 p. in-8.","[{'date': '1891-02', 'price': 10.0}, {'date': '1893-06', 'price': 10.0}, {'date': '1892-05', 'price': 30.0}]",16.67,30.0,10.0
CAT_000159_e173_d1,Marlborough,"illustre général en chef des armées anglaises, né en 1650, mort en 1722. Let. sig. avec un post-scriptum de 7 lig. aut. à lord Cadogan; camp de Rousselaer (Flandres), 25 juin 1706, 2 p. in-4.","[{'date': '1893-02', 'price': 40.0}, {'date': '1893-06', 'price': 40.0}]",40.0,40.0,40.0
CAT_000144_e177_d1,Médicis,"Let. sig. à Silvio Albergati; 1604, 2/3 de p. in-4, cachet.","[{'date': '1893-06', 'price': 10.0}, {'date': '1891-12', 'price': 10.0}]",10.0,10.0,10.0
CAT_000159_e189_d1,Montgolfier,"L. a. s. à Beaumarchais; Annonay, 27 avril 1783, 1 p. 1/2 in-4. Belle et curieuse lettre.","[{'date': '1891-01', 'price': 15.0}, {'date': '1893-06', 'price': 15.0}]",15.0,15.0,15.0
CAT_000228_e159_d1,Montmorency,"Pièce sig. sur vélin; 4 fév. 1615, in-4 obl. Ecornée.","[{'date': '1893-06', 'price': 6.0}, {'date': '1895-05', 'price': 6.0}]",6.0,6.0,6.0
CAT_000197_e195_d1,Paganini,"L. a. s. à M. Aliani, directeur d'orchestre à Vicence; Marseille, 26 avril 1839, 2 p. in-8.","[{'date': '1893-06', 'price': 25.0}, {'date': '1893-02', 'price': 25.0}]",25.0,25.0,25.0
CAT_000115_e209_d1,Sand,"L. a. s.; Nohant, 1863, 1 p. in-8. Papier à son chiffre. Belle lettre.","[{'date': '1892-06', 'price': 8.0}, {'date': '1893-06', 'price': 8.0}, {'date': '1888-03', 'price': 8.0}]",8.0,8.0,8.0
CAT_000194_e204_d1,Scribe,"L. a. s. à M. Chabot de Bonin; Montalais, 3 juillet 1829, 1 p. 1/2 in-8. Curieuse.","[{'date': '1893-06', 'price': 6.0}, {'date': '1894-05', 'price': 6.0}]",6.0,6.0,6.0
CAT_000143_e235_d1,Sismondi,"L. a. s. ; Genève, 1826, 1 p. in-4.","[{'date': '1893-06', 'price': 5.0}, {'date': '1891-11', 'price': 5.0}]",5.0,5.0,5.0
CAT_000159_e244_d1,Turenne,"Pièce sig. sur vélin, comme colonel général de la cavalerie légère ; Paris, 1666, in-fol. obl. Très belle pièce.","[{'date': '1894-05', 'price': 15.0}, {'date': '1893-06', 'price': 15.0}]",15.0,15.0,15.0
CAT_000226_e255_d1,Ulrique-Eléonore,"L. a. s. en français, (à Frédéric IV, roi de Danemark) ; Stockholm, 26 janvier 1726, 2 p. pl. in-4. Superbe lettre Rare.","[{'date': '1893-06', 'price': 30.0}, {'date': '1895-03', 'price': 30.0}]",30.0,30.0,30.0
CAT_000123_e169_d1,Veuillot,"L. a. s. à un abbe ; (1853), 2 p. in-8.","[{'date': '1895-12', 'price': 8.0}, {'date': '1893-06', 'price': 8.0}, {'date': '1889-04', 'price': 18.0}]",11.33,18.0,8.0
CAT_000159_e265_d1,Lorraine,"Pièce originale; (vers 1675), 10 p. 1/2 in-4.","[{'date': '1893-02', 'price': 8.0}, {'date': '1891-03', 'price': 10.0}, {'date': '1893-06', 'price': 8.0}]",8.67,10.0,8.0
CAT_000226_e294_d1,Normandie.,"-Pièce sur vélin ; 23 fév. 1565, in-fol. obl., sceau en cire blanche bien conservé.","[{'date': '1893-06', 'price': 8.0}, {'date': '1893-02', 'price': 8.0}, {'date': '1895-03', 'price': 8.0}]",8.0,8.0,8.0
CAT_000225_e10_d1,Auguste,"Pièce sig., en français; Varsovie, 1722, 2/3 de p. in-fol., cachet.","[{'date': '1892-05', 'price': 8.0}, {'date': '1895-02', 'price': 8.0}]",8.0,8.0,8.0
CAT_000148_e27_d1,Boieldieu,"L. a. s.; 8 mars 1828, 4 p. in-8. Jolie lettre.","[{'date': '1890-11', 'price': 20.0}, {'date': '1892-05', 'price': 20.0}]",20.0,20.0,20.0
CAT_000148_e29_d1,Bolingbroke,"Let. aut. collective écrite par lui et par sa femme (la marquise de Villette) à l'abbé Alary ; Aix-la-Chapelle, 16 oct. 1723, 1 p. 1/2 in-4.-Belle lettre.","[{'date': '1891-05', 'price': 75.0}, {'date': '1892-05', 'price': 75.0}]",75.0,75.0,75.0
CAT_000148_e34_d1,Bouchet,"Quit. sig. sur vélin ; 1664, in-18 obl. Déchirure atteignant légèrement le texte.","[{'date': '1891-01', 'price': 10.0}, {'date': '1892-05', 'price': 10.0}]",10.0,10.0,10.0
CAT_000142_e26_d1,Chabot,"Let. sig. avec la souscription aut. à la comtesse de Varas (Varax); Pagny (Côte-d'Or), 4 déc. 1582, 1 p. in-fol.","[{'date': '1892-05', 'price': 20.0}, {'date': '1891-10', 'price': 20.0}]",20.0,20.0,20.0
CAT_000114_e88_d1,Charles-Albert,"Let. sig. à un cardinal: Turin, 1844, 1/3 de p. in fol., sceau.","[{'date': '1893-11', 'price': 5.0}, {'date': '1892-05', 'price': 5.0}, {'date': '1888-02', 'price': 5.0}]",5.0,5.0,5.0
CAT_000148_e64_d1,Decamps,"L. a. s. au peintre Français : Fontainebleau, 3 janvier 1836, 1 p. in-8. Cachet.","[{'date': '1888-12', 'price': 15.0}, {'date': '1892-05', 'price': 15.0}]",15.0,15.0,15.0
CAT_000139_e73_d1,Du,"P. a. s. 5 fois ; 1790, 2 p. in-8 obl.","[{'date': '1892-05', 'price': 15.0}, {'date': '1891-01', 'price': 15.0}, {'date': '1891-04', 'price': 25.0}]",18.33,25.0,15.0
CAT_000328_e115_d1,Effiat,Pièce sig. sur vélin; 1681. 1 p. in-4 obl.,"[{'date': '1892-05', 'price': 8.0}, {'date': '1893-02', 'price': 8.0}]",8.0,8.0,8.0
CAT_000148_e77_d1,Estrées,"Pièce sig. ; 20 mars 1595, 1 p. in-fol. Belle pièce.","[{'date': '1888-12', 'price': 75.0}, {'date': '1886-01', 'price': None}, {'date': '1891-01', 'price': 75.0}, {'date': '1892-05', 'price': 75.0}]",75.0,75.0,75.0
CAT_000139_e88_d1,Frédéric,"Pièce sig., en français; Potsdam, 1784, 1/2 p. in-4.","[{'date': '1892-05', 'price': 15.0}, {'date': '1891-04', 'price': 15.0}]",15.0,15.0,15.0
CAT_000148_e107_d1,Henri,"Let. sig. à M. de Bourdeille; Saint-Germain-en-Laye, 1er mars 1581, 1/2 p. in-4.","[{'date': '1891-10', 'price': 12.0}, {'date': '1892-05', 'price': 12.0}]",12.0,12.0,12.0
CAT_000148_e113_d1,Jenner,"L. a. s. au docteur Hamel ; (Londres, juin 1814), 2 p. in-8. Jolie lettre.","[{'date': '1891-03', 'price': 30.0}, {'date': '1890-04', 'price': 30.0}, {'date': '1892-05', 'price': 30.0}]",30.0,30.0,30.0
CAT_000142_e92_d1,Lavater,"L. a. s., en français, au chevalier de Pougens; Zurich, 18 août 1790, 2 p. in-32.","[{'date': '1892-05', 'price': 20.0}, {'date': '1891-10', 'price': 20.0}]",20.0,20.0,20.0
CAT_000148_e127_d1,Lemonnier,"L. a. s., L. a. Hulpe, 1888, 2 p. 2/3 in-8. Belle et intéressante lettre.","[{'date': '1895-02', 'price': 4.0}, {'date': '1891-01', 'price': 6.0}, {'date': '1892-05', 'price': 6.0}]",5.33,6.0,4.0
CAT_000238_e183_d1,Marie,"Let. sig., en français, au conseiller Khanikoff; Saint-Pétersbourg, 14 février 1803, 1 p. in-4.","[{'date': '1892-05', 'price': 15.0}, {'date': '1896-05', 'price': 15.0}]",15.0,15.0,15.0
CAT_000134_e146_d1,Masoch,"L. a. s., en français; Paris, 1886, 1 p. 2/3 in-8. Belle lettre.","[{'date': '1892-05', 'price': 4.0}, {'date': '1890-11', 'price': 4.0}]",4.0,4.0,4.0
CAT_000148_e224_d1,Turenne,"Pièce sig. sur vélin, 1657, in-8 obl. Encre un peu pâlie.","[{'date': '1890-10', 'price': 20.0}, {'date': '1892-05', 'price': 20.0}]",20.0,20.0,20.0
CAT_000128_e4_d1,Albuquerque,"Let. sig. à la Chambre des Comptes du duché de Milan; Milan, 30 janvier 1567, 1/2 p. in-fol., cachet.","[{'date': '1893-01', 'price': 8.0}, {'date': '1896-05', 'price': 8.0}, {'date': '1890-02', 'price': 12.0}]",9.33,12.0,8.0
CAT_000087_e3_d1,Alibert,"L. a. s. à la citoyenne Malacarne, à Padoue; 20 brumaire (10 novembre 1793), 3 p. in-4. Cachet.","[{'date': '1893-01', 'price': 10.0}, {'date': '1893-02', 'price': 10.0}, {'date': '1885-11', 'price': 15.0}]",11.67,15.0,10.0
CAT_000121_e26_d1,Boissieu,"L. a. s. à MM. Frauenholz, à Nuremberg; Lyon, 9 mai 1806, 3/4 de p. in-4. Belle lettre.","[{'date': '1894-02', 'price': 15.0}, {'date': '1891-04', 'price': 22.0}, {'date': '1893-01', 'price': 15.0}, {'date': '1889-02', 'price': 30.0}]",20.5,30.0,15.0
CAT_000138_e223_d1,Bourbon-Condé,"L. a. s. (à M. de Bonnail, écuyer de la duchesse de Bourbon) : (1720). 1/2 p. in-4.","[{'date': '1893-01', 'price': 10.0}, {'date': '1893-01', 'price': 15.0}, {'date': '1895-06', 'price': 15.0}, {'date': '1891-03', 'price': 20.0}, {'date': '1891-03', 'price': 16.0}]",15.2,20.0,10.0
CAT_000154_e29_d1,Calamatta,"L. a. s., en français; Paris, 1847, 1 p. 2/3 in-8. Belle lettre.","[{'date': '1875-01', 'price': 8.0}, {'date': '1893-02', 'price': 4.0}, {'date': '1893-01', 'price': 4.0}]",5.33,8.0,4.0
CAT_000134_e49_d1,Charles,"Let. sig. à Palmquist; Carlberg, 3 juin 1698, 1 p. 1/4 in-fol. Très-belle lettre.","[{'date': '1893-01', 'price': 30.0}, {'date': '1890-11', 'price': 30.0}]",30.0,30.0,30.0
CAT_000233_e65_d1,Conti,"Pièce sig., signée aussi par sa femme Anne Martinozzi, une des célèbres nièces de Mazarin; 1661, 6 p. in-fol.","[{'date': '1886-10', 'price': 15.0}, {'date': '1893-01', 'price': 12.0}, {'date': '1893-02', 'price': 12.0}]",13.0,15.0,12.0
CAT_000105_e27_d1,Daubenton,"L. a. s. à son Eminence…; Rome, 29 mars 1711, 4 p. in-4. Légère tache.","[{'date': '1893-01', 'price': 20.0}, {'date': '1888-11', 'price': 35.0}, {'date': '1884-10', 'price': 20.0}, {'date': '1886-12', 'price': 25.0}]",25.0,35.0,20.0
CAT_000199_e107_d1,Devaux,"L. a. s. à Lacuée ; Cadix, 29 messidor an VIII (18 juillet 1800), 4 p. in-4. Jolie vignette républicaine.","[{'date': '1893-01', 'price': 15.0}, {'date': '1893-02', 'price': 15.0}]",15.0,15.0,15.0
CAT_000228_e70_d1,Epernon,"L. a. s. à Marie de Médicis; Saintes, 2 août 1620, 3 p. in-4, cachets brisés.","[{'date': '1893-01', 'price': 25.0}, {'date': '1885-05', 'price': 35.0}, {'date': '1895-05', 'price': 25.0}]",28.33,35.0,25.0
CAT_000154_e99_d1,Fouché,"L. a. s. aux Citoyens…Paris, 9 octobre 1792, 2 p. in-4.","[{'date': '1893-02', 'price': 35.0}, {'date': '1893-01', 'price': 35.0}]",35.0,35.0,35.0
CAT_000154_e105_d1,Frédéric,"Let. sig., en français, Berlin, 1770, 1/2 p. in-4 Belle lettre.","[{'date': '1890-10', 'price': 18.0}, {'date': '1893-02', 'price': 12.0}, {'date': '1893-01', 'price': 12.0}]",14.0,18.0,12.0
CAT_000154_e134_d1,Hummel,"L. a. s., en italien, à Cherubini; Weimar, 12 mars 1832, 2 p. in-4, cachet.","[{'date': '1896-07', 'price': 10.0}, {'date': '1893-01', 'price': 10.0}]",10.0,10.0,10.0
CAT_000170_e128_d1,Isabelle,"Let. sig.; 1483, 1 p. in-8 obl. Jolie pièce. Rare.","[{'date': '1888-08', 'price': 75.0}, {'date': '1893-01', 'price': 50.0}, {'date': '1893-11', 'price': 50.0}]",58.33,75.0,50.0
CAT_000200_e126_d1,Kellermann,"Let. sig., quartier-général de Mayence, 24 mai 1807, 1 p. in-fol.","[{'date': '1893-01', 'price': 10.0}, {'date': '1893-02', 'price': 10.0}]",10.0,10.0,10.0
CAT_000154_e154_d1,Lange,"L. a. s.; 11 oct. 1792, 1 p. 1/2 in-8, Rare.","[{'date': '1893-02', 'price': 18.0}, {'date': '1887-12', 'price': 25.0}, {'date': '1893-01', 'price': 18.0}]",20.33,25.0,18.0
